,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
974,"frozenset({'offerType_Angebot', 'nrOfPictures_0', 'notRepairedDamage_nein', 'kilometer_150000'})",frozenset({'gearbox_manuell'}),0.4216,0.7394,0.3172,0.7523719165085389,1.0175438416398956,0.005468960000000023,1.052384674329502
975,"frozenset({'offerType_Angebot', 'gearbox_manuell', 'kilometer_150000'})","frozenset({'nrOfPictures_0', 'notRepairedDamage_nein'})",0.4796,0.707,0.3172,0.6613844870725604,0.9354801797348803,-0.02187720000000004,0.8652881773399014
976,"frozenset({'gearbox_manuell', 'nrOfPictures_0', 'kilometer_150000'})","frozenset({'offerType_Angebot', 'notRepairedDamage_nein'})",0.4796,0.707,0.3172,0.6613844870725604,0.9354801797348803,-0.02187720000000004,0.8652881773399014
977,"frozenset({'gearbox_manuell', 'notRepairedDamage_nein', 'kilometer_150000'})","frozenset({'offerType_Angebot', 'nrOfPictures_0'})",0.3172,1.0,0.3172,1.0,1.0,0.0,inf
978,"frozenset({'offerType_Angebot', 'gearbox_manuell', 'notRepairedDamage_nein'})","frozenset({'nrOfPictures_0', 'kilometer_150000'})",0.5286,0.64,0.3172,0.6000756715853197,0.937618236852062,-0.02110400000000001,0.900170293282876
979,"frozenset({'gearbox_manuell', 'nrOfPictures_0', 'notRepairedDamage_nein'})","frozenset({'offerType_Angebot', 'kilometer_150000'})",0.5286,0.64,0.3172,0.6000756715853197,0.937618236852062,-0.02110400000000001,0.900170293282876
980,"frozenset({'offerType_Angebot', 'notRepairedDamage_nein', 'kilometer_150000'})","frozenset({'gearbox_manuell', 'nrOfPictures_0'})",0.4216,0.7394,0.3172,0.7523719165085389,1.0175438416398956,0.005468960000000023,1.052384674329502
981,"frozenset({'nrOfPictures_0', 'notRepairedDamage_nein', 'kilometer_150000'})","frozenset({'offerType_Angebot', 'gearbox_manuell'})",0.4216,0.7394,0.3172,0.7523719165085389,1.0175438416398956,0.005468960000000023,1.052384674329502
982,"frozenset({'gearbox_manuell', 'kilometer_150000'})","frozenset({'offerType_Angebot', 'nrOfPictures_0', 'notRepairedDamage_nein'})",0.4796,0.707,0.3172,0.6613844870725604,0.9354801797348803,-0.02187720000000004,0.8652881773399014
983,"frozenset({'gearbox_manuell', 'notRepairedDamage_nein'})","frozenset({'offerType_Angebot', 'nrOfPictures_0', 'kilometer_150000'})",0.5286,0.64,0.3172,0.6000756715853197,0.937618236852062,-0.02110400000000001,0.900170293282876
984,"frozenset({'notRepairedDamage_nein', 'kilometer_150000'})","frozenset({'offerType_Angebot', 'gearbox_manuell', 'nrOfPictures_0'})",0.4216,0.7394,0.3172,0.7523719165085389,1.0175438416398956,0.005468960000000023,1.052384674329502
985,"frozenset({'offerType_Angebot', 'gearbox_manuell', 'nrOfPictures_0', 'fuelType_benzin'})",frozenset({'notRepairedDamage_nein'}),0.4756,0.707,0.3458,0.7270815811606391,1.028403933749136,0.009550800000000026,1.0735808936825886
986,"frozenset({'offerType_Angebot', 'notRepairedDamage_nein', 'gearbox_manuell', 'fuelType_benzin'})",frozenset({'nrOfPictures_0'}),0.3458,1.0,0.3458,1.0,1.0,0.0,inf
987,"frozenset({'notRepairedDamage_nein', 'gearbox_manuell', 'nrOfPictures_0', 'fuelType_benzin'})",frozenset({'offerType_Angebot'}),0.3458,1.0,0.3458,1.0,1.0,0.0,inf
988,"frozenset({'offerType_Angebot', 'gearbox_manuell', 'nrOfPictures_0', 'notRepairedDamage_nein'})",frozenset({'fuelType_benzin'}),0.5286,0.5964,0.3458,0.6541808550889141,1.0968827214770525,0.030542960000000008,1.1670840262582056
989,"frozenset({'offerType_Angebot', 'notRepairedDamage_nein', 'nrOfPictures_0', 'fuelType_benzin'})",frozenset({'gearbox_manuell'}),0.4306,0.7394,0.3458,0.803065490013934,1.086104260229827,0.027414360000000026,1.3232825471698113
990,"frozenset({'offerType_Angebot', 'gearbox_manuell', 'fuelType_benzin'})","frozenset({'nrOfPictures_0', 'notRepairedDamage_nein'})",0.4756,0.707,0.3458,0.7270815811606391,1.028403933749136,0.009550800000000026,1.0735808936825886
991,"frozenset({'gearbox_manuell', 'nrOfPictures_0', 'fuelType_benzin'})","frozenset({'offerType_Angebot', 'notRepairedDamage_nein'})",0.4756,0.707,0.3458,0.7270815811606391,1.028403933749136,0.009550800000000026,1.0735808936825886
992,"frozenset({'notRepairedDamage_nein', 'gearbox_manuell', 'fuelType_benzin'})","frozenset({'offerType_Angebot', 'nrOfPictures_0'})",0.3458,1.0,0.3458,1.0,1.0,0.0,inf
993,"frozenset({'offerType_Angebot', 'gearbox_manuell', 'notRepairedDamage_nein'})","frozenset({'nrOfPictures_0', 'fuelType_benzin'})",0.5286,0.5964,0.3458,0.6541808550889141,1.0968827214770525,0.030542960000000008,1.1670840262582056
994,"frozenset({'gearbox_manuell', 'nrOfPictures_0', 'notRepairedDamage_nein'})","frozenset({'offerType_Angebot', 'fuelType_benzin'})",0.5286,0.5964,0.3458,0.6541808550889141,1.0968827214770525,0.030542960000000008,1.1670840262582056
995,"frozenset({'offerType_Angebot', 'notRepairedDamage_nein', 'fuelType_benzin'})","frozenset({'gearbox_manuell', 'nrOfPictures_0'})",0.4306,0.7394,0.3458,0.803065490013934,1.086104260229827,0.027414360000000026,1.3232825471698113
996,"frozenset({'notRepairedDamage_nein', 'nrOfPictures_0', 'fuelType_benzin'})","frozenset({'offerType_Angebot', 'gearbox_manuell'})",0.4306,0.7394,0.3458,0.803065490013934,1.086104260229827,0.027414360000000026,1.3232825471698113
997,"frozenset({'gearbox_manuell', 'fuelType_benzin'})","frozenset({'offerType_Angebot', 'nrOfPictures_0', 'notRepairedDamage_nein'})",0.4756,0.707,0.3458,0.7270815811606391,1.028403933749136,0.009550800000000026,1.0735808936825886
998,"frozenset({'gearbox_manuell', 'notRepairedDamage_nein'})","frozenset({'offerType_Angebot', 'nrOfPictures_0', 'fuelType_benzin'})",0.5286,0.5964,0.3458,0.6541808550889141,1.0968827214770525,0.030542960000000008,1.1670840262582056
999,"frozenset({'notRepairedDamage_nein', 'fuelType_benzin'})","frozenset({'offerType_Angebot', 'gearbox_manuell', 'nrOfPictures_0'})",0.4306,0.7394,0.3458,0.803065490013934,1.086104260229827,0.027414360000000026,1.3232825471698113
1000,"frozenset({'gearbox_manuell', 'kilometer_150000', 'offerType_Angebot', 'seller_privat', 'nrOfPictures_0'})",frozenset({'notRepairedDamage_nein'}),0.4796,0.707,0.3172,0.6613844870725604,0.9354801797348803,-0.02187720000000004,0.8652881773399014
1001,"frozenset({'gearbox_manuell', 'kilometer_150000', 'offerType_Angebot', 'seller_privat', 'notRepairedDamage_nein'})",frozenset({'nrOfPictures_0'}),0.3172,1.0,0.3172,1.0,1.0,0.0,inf
1002,"frozenset({'gearbox_manuell', 'kilometer_150000', 'offerType_Angebot', 'nrOfPictures_0', 'notRepairedDamage_nein'})",frozenset({'seller_privat'}),0.3172,1.0,0.3172,1.0,1.0,0.0,inf
1003,"frozenset({'gearbox_manuell', 'kilometer_150000', 'seller_privat', 'nrOfPictures_0', 'notRepairedDamage_nein'})",frozenset({'offerType_Angebot'}),0.3172,1.0,0.3172,1.0,1.0,0.0,inf
1004,"frozenset({'gearbox_manuell', 'offerType_Angebot', 'seller_privat', 'nrOfPictures_0', 'notRepairedDamage_nein'})",frozenset({'kilometer_150000'}),0.5286,0.64,0.3172,0.6000756715853197,0.937618236852062,-0.02110400000000001,0.900170293282876
1005,"frozenset({'kilometer_150000', 'offerType_Angebot', 'seller_privat', 'nrOfPictures_0', 'notRepairedDamage_nein'})",frozenset({'gearbox_manuell'}),0.4216,0.7394,0.3172,0.7523719165085389,1.0175438416398956,0.005468960000000023,1.052384674329502
1006,"frozenset({'offerType_Angebot', 'seller_privat', 'gearbox_manuell', 'kilometer_150000'})","frozenset({'nrOfPictures_0', 'notRepairedDamage_nein'})",0.4796,0.707,0.3172,0.6613844870725604,0.9354801797348803,-0.02187720000000004,0.8652881773399014
1007,"frozenset({'offerType_Angebot', 'gearbox_manuell', 'nrOfPictures_0', 'kilometer_150000'})","frozenset({'seller_privat', 'notRepairedDamage_nein'})",0.4796,0.707,0.3172,0.6613844870725604,0.9354801797348803,-0.02187720000000004,0.8652881773399014
1008,"frozenset({'offerType_Angebot', 'gearbox_manuell', 'notRepairedDamage_nein', 'kilometer_150000'})","frozenset({'seller_privat', 'nrOfPictures_0'})",0.3172,1.0,0.3172,1.0,1.0,0.0,inf
1009,"frozenset({'seller_privat', 'gearbox_manuell', 'nrOfPictures_0', 'kilometer_150000'})","frozenset({'offerType_Angebot', 'notRepairedDamage_nein'})",0.4796,0.707,0.3172,0.6613844870725604,0.9354801797348803,-0.02187720000000004,0.8652881773399014
1010,"frozenset({'seller_privat', 'gearbox_manuell', 'notRepairedDamage_nein', 'kilometer_150000'})","frozenset({'offerType_Angebot', 'nrOfPictures_0'})",0.3172,1.0,0.3172,1.0,1.0,0.0,inf
1011,"frozenset({'gearbox_manuell', 'nrOfPictures_0', 'notRepairedDamage_nein', 'kilometer_150000'})","frozenset({'offerType_Angebot', 'seller_privat'})",0.3172,1.0,0.3172,1.0,1.0,0.0,inf
1012,"frozenset({'offerType_Angebot', 'seller_privat', 'gearbox_manuell', 'notRepairedDamage_nein'})","frozenset({'nrOfPictures_0', 'kilometer_150000'})",0.5286,0.64,0.3172,0.6000756715853197,0.937618236852062,-0.02110400000000001,0.900170293282876
1013,"frozenset({'offerType_Angebot', 'gearbox_manuell', 'nrOfPictures_0', 'notRepairedDamage_nein'})","frozenset({'seller_privat', 'kilometer_150000'})",0.5286,0.64,0.3172,0.6000756715853197,0.937618236852062,-0.02110400000000001,0.900170293282876
1014,"frozenset({'seller_privat', 'gearbox_manuell', 'nrOfPictures_0', 'notRepairedDamage_nein'})","frozenset({'offerType_Angebot', 'kilometer_150000'})",0.5286,0.64,0.3172,0.6000756715853197,0.937618236852062,-0.02110400000000001,0.900170293282876
1015,"frozenset({'offerType_Angebot', 'seller_privat', 'notRepairedDamage_nein', 'kilometer_150000'})","frozenset({'gearbox_manuell', 'nrOfPictures_0'})",0.4216,0.7394,0.3172,0.7523719165085389,1.0175438416398956,0.005468960000000023,1.052384674329502
1016,"frozenset({'offerType_Angebot', 'nrOfPictures_0', 'notRepairedDamage_nein', 'kilometer_150000'})","frozenset({'seller_privat', 'gearbox_manuell'})",0.4216,0.7394,0.3172,0.7523719165085389,1.0175438416398956,0.005468960000000023,1.052384674329502
1017,"frozenset({'seller_privat', 'nrOfPictures_0', 'notRepairedDamage_nein', 'kilometer_150000'})","frozenset({'offerType_Angebot', 'gearbox_manuell'})",0.4216,0.7394,0.3172,0.7523719165085389,1.0175438416398956,0.005468960000000023,1.052384674329502
1018,"frozenset({'offerType_Angebot', 'gearbox_manuell', 'kilometer_150000'})","frozenset({'seller_privat', 'nrOfPictures_0', 'notRepairedDamage_nein'})",0.4796,0.707,0.3172,0.6613844870725604,0.9354801797348803,-0.02187720000000004,0.8652881773399014
1019,"frozenset({'seller_privat', 'gearbox_manuell', 'kilometer_150000'})","frozenset({'offerType_Angebot', 'nrOfPictures_0', 'notRepairedDamage_nein'})",0.4796,0.707,0.3172,0.6613844870725604,0.9354801797348803,-0.02187720000000004,0.8652881773399014
1020,"frozenset({'gearbox_manuell', 'nrOfPictures_0', 'kilometer_150000'})","frozenset({'offerType_Angebot', 'seller_privat', 'notRepairedDamage_nein'})",0.4796,0.707,0.3172,0.6613844870725604,0.9354801797348803,-0.02187720000000004,0.8652881773399014
1021,"frozenset({'gearbox_manuell', 'notRepairedDamage_nein', 'kilometer_150000'})","frozenset({'offerType_Angebot', 'seller_privat', 'nrOfPictures_0'})",0.3172,1.0,0.3172,1.0,1.0,0.0,inf
1022,"frozenset({'offerType_Angebot', 'gearbox_manuell', 'notRepairedDamage_nein'})","frozenset({'seller_privat', 'nrOfPictures_0', 'kilometer_150000'})",0.5286,0.64,0.3172,0.6000756715853197,0.937618236852062,-0.02110400000000001,0.900170293282876
1023,"frozenset({'seller_privat', 'gearbox_manuell', 'notRepairedDamage_nein'})","frozenset({'offerType_Angebot', 'nrOfPictures_0', 'kilometer_150000'})",0.5286,0.64,0.3172,0.6000756715853197,0.937618236852062,-0.02110400000000001,0.900170293282876
1024,"frozenset({'gearbox_manuell', 'nrOfPictures_0', 'notRepairedDamage_nein'})","frozenset({'offerType_Angebot', 'seller_privat', 'kilometer_150000'})",0.5286,0.64,0.3172,0.6000756715853197,0.937618236852062,-0.02110400000000001,0.900170293282876
1025,"frozenset({'offerType_Angebot', 'notRepairedDamage_nein', 'kilometer_150000'})","frozenset({'seller_privat', 'gearbox_manuell', 'nrOfPictures_0'})",0.4216,0.7394,0.3172,0.7523719165085389,1.0175438416398956,0.005468960000000023,1.052384674329502
1026,"frozenset({'seller_privat', 'notRepairedDamage_nein', 'kilometer_150000'})","frozenset({'offerType_Angebot', 'gearbox_manuell', 'nrOfPictures_0'})",0.4216,0.7394,0.3172,0.7523719165085389,1.0175438416398956,0.005468960000000023,1.052384674329502
1027,"frozenset({'nrOfPictures_0', 'notRepairedDamage_nein', 'kilometer_150000'})","frozenset({'offerType_Angebot', 'seller_privat', 'gearbox_manuell'})",0.4216,0.7394,0.3172,0.7523719165085389,1.0175438416398956,0.005468960000000023,1.052384674329502
1028,"frozenset({'gearbox_manuell', 'kilometer_150000'})","frozenset({'offerType_Angebot', 'seller_privat', 'nrOfPictures_0', 'notRepairedDamage_nein'})",0.4796,0.707,0.3172,0.6613844870725604,0.9354801797348803,-0.02187720000000004,0.8652881773399014
1029,"frozenset({'gearbox_manuell', 'notRepairedDamage_nein'})","frozenset({'offerType_Angebot', 'seller_privat', 'nrOfPictures_0', 'kilometer_150000'})",0.5286,0.64,0.3172,0.6000756715853197,0.937618236852062,-0.02110400000000001,0.900170293282876
1030,"frozenset({'notRepairedDamage_nein', 'kilometer_150000'})","frozenset({'offerType_Angebot', 'seller_privat', 'gearbox_manuell', 'nrOfPictures_0'})",0.4216,0.7394,0.3172,0.7523719165085389,1.0175438416398956,0.005468960000000023,1.052384674329502
1031,"frozenset({'gearbox_manuell', 'fuelType_benzin', 'offerType_Angebot', 'seller_privat', 'nrOfPictures_0'})",frozenset({'notRepairedDamage_nein'}),0.4756,0.707,0.3458,0.7270815811606391,1.028403933749136,0.009550800000000026,1.0735808936825886
1032,"frozenset({'gearbox_manuell', 'fuelType_benzin', 'offerType_Angebot', 'seller_privat', 'notRepairedDamage_nein'})",frozenset({'nrOfPictures_0'}),0.3458,1.0,0.3458,1.0,1.0,0.0,inf
1033,"frozenset({'gearbox_manuell', 'fuelType_benzin', 'offerType_Angebot', 'nrOfPictures_0', 'notRepairedDamage_nein'})",frozenset({'seller_privat'}),0.3458,1.0,0.3458,1.0,1.0,0.0,inf
1034,"frozenset({'gearbox_manuell', 'fuelType_benzin', 'seller_privat', 'nrOfPictures_0', 'notRepairedDamage_nein'})",frozenset({'offerType_Angebot'}),0.3458,1.0,0.3458,1.0,1.0,0.0,inf
1035,"frozenset({'gearbox_manuell', 'offerType_Angebot', 'seller_privat', 'nrOfPictures_0', 'notRepairedDamage_nein'})",frozenset({'fuelType_benzin'}),0.5286,0.5964,0.3458,0.6541808550889141,1.0968827214770525,0.030542960000000008,1.1670840262582056
1036,"frozenset({'fuelType_benzin', 'offerType_Angebot', 'seller_privat', 'nrOfPictures_0', 'notRepairedDamage_nein'})",frozenset({'gearbox_manuell'}),0.4306,0.7394,0.3458,0.803065490013934,1.086104260229827,0.027414360000000026,1.3232825471698113
1037,"frozenset({'offerType_Angebot', 'seller_privat', 'gearbox_manuell', 'fuelType_benzin'})","frozenset({'nrOfPictures_0', 'notRepairedDamage_nein'})",0.4756,0.707,0.3458,0.7270815811606391,1.028403933749136,0.009550800000000026,1.0735808936825886
1038,"frozenset({'offerType_Angebot', 'gearbox_manuell', 'nrOfPictures_0', 'fuelType_benzin'})","frozenset({'seller_privat', 'notRepairedDamage_nein'})",0.4756,0.707,0.3458,0.7270815811606391,1.028403933749136,0.009550800000000026,1.0735808936825886
1039,"frozenset({'offerType_Angebot', 'notRepairedDamage_nein', 'gearbox_manuell', 'fuelType_benzin'})","frozenset({'seller_privat', 'nrOfPictures_0'})",0.3458,1.0,0.3458,1.0,1.0,0.0,inf
1040,"frozenset({'seller_privat', 'gearbox_manuell', 'nrOfPictures_0', 'fuelType_benzin'})","frozenset({'offerType_Angebot', 'notRepairedDamage_nein'})",0.4756,0.707,0.3458,0.7270815811606391,1.028403933749136,0.009550800000000026,1.0735808936825886
1041,"frozenset({'seller_privat', 'notRepairedDamage_nein', 'gearbox_manuell', 'fuelType_benzin'})","frozenset({'offerType_Angebot', 'nrOfPictures_0'})",0.3458,1.0,0.3458,1.0,1.0,0.0,inf
1042,"frozenset({'notRepairedDamage_nein', 'gearbox_manuell', 'nrOfPictures_0', 'fuelType_benzin'})","frozenset({'offerType_Angebot', 'seller_privat'})",0.3458,1.0,0.3458,1.0,1.0,0.0,inf
1043,"frozenset({'offerType_Angebot', 'seller_privat', 'gearbox_manuell', 'notRepairedDamage_nein'})","frozenset({'nrOfPictures_0', 'fuelType_benzin'})",0.5286,0.5964,0.3458,0.6541808550889141,1.0968827214770525,0.030542960000000008,1.1670840262582056
1044,"frozenset({'offerType_Angebot', 'gearbox_manuell', 'nrOfPictures_0', 'notRepairedDamage_nein'})","frozenset({'seller_privat', 'fuelType_benzin'})",0.5286,0.5964,0.3458,0.6541808550889141,1.0968827214770525,0.030542960000000008,1.1670840262582056
1045,"frozenset({'seller_privat', 'gearbox_manuell', 'nrOfPictures_0', 'notRepairedDamage_nein'})","frozenset({'offerType_Angebot', 'fuelType_benzin'})",0.5286,0.5964,0.3458,0.6541808550889141,1.0968827214770525,0.030542960000000008,1.1670840262582056
1046,"frozenset({'offerType_Angebot', 'seller_privat', 'notRepairedDamage_nein', 'fuelType_benzin'})","frozenset({'gearbox_manuell', 'nrOfPictures_0'})",0.4306,0.7394,0.3458,0.803065490013934,1.086104260229827,0.027414360000000026,1.3232825471698113
1047,"frozenset({'offerType_Angebot', 'notRepairedDamage_nein', 'nrOfPictures_0', 'fuelType_benzin'})","frozenset({'seller_privat', 'gearbox_manuell'})",0.4306,0.7394,0.3458,0.803065490013934,1.086104260229827,0.027414360000000026,1.3232825471698113
1048,"frozenset({'seller_privat', 'notRepairedDamage_nein', 'nrOfPictures_0', 'fuelType_benzin'})","frozenset({'offerType_Angebot', 'gearbox_manuell'})",0.4306,0.7394,0.3458,0.803065490013934,1.086104260229827,0.027414360000000026,1.3232825471698113
1049,"frozenset({'offerType_Angebot', 'gearbox_manuell', 'fuelType_benzin'})","frozenset({'seller_privat', 'nrOfPictures_0', 'notRepairedDamage_nein'})",0.4756,0.707,0.3458,0.7270815811606391,1.028403933749136,0.009550800000000026,1.0735808936825886
1050,"frozenset({'seller_privat', 'gearbox_manuell', 'fuelType_benzin'})","frozenset({'offerType_Angebot', 'nrOfPictures_0', 'notRepairedDamage_nein'})",0.4756,0.707,0.3458,0.7270815811606391,1.028403933749136,0.009550800000000026,1.0735808936825886
1051,"frozenset({'gearbox_manuell', 'nrOfPictures_0', 'fuelType_benzin'})","frozenset({'offerType_Angebot', 'seller_privat', 'notRepairedDamage_nein'})",0.4756,0.707,0.3458,0.7270815811606391,1.028403933749136,0.009550800000000026,1.0735808936825886
1052,"frozenset({'notRepairedDamage_nein', 'gearbox_manuell', 'fuelType_benzin'})","frozenset({'offerType_Angebot', 'seller_privat', 'nrOfPictures_0'})",0.3458,1.0,0.3458,1.0,1.0,0.0,inf
1053,"frozenset({'offerType_Angebot', 'gearbox_manuell', 'notRepairedDamage_nein'})","frozenset({'seller_privat', 'nrOfPictures_0', 'fuelType_benzin'})",0.5286,0.5964,0.3458,0.6541808550889141,1.0968827214770525,0.030542960000000008,1.1670840262582056
1054,"frozenset({'seller_privat', 'gearbox_manuell', 'notRepairedDamage_nein'})","frozenset({'offerType_Angebot', 'nrOfPictures_0', 'fuelType_benzin'})",0.5286,0.5964,0.3458,0.6541808550889141,1.0968827214770525,0.030542960000000008,1.1670840262582056
1055,"frozenset({'gearbox_manuell', 'nrOfPictures_0', 'notRepairedDamage_nein'})","frozenset({'offerType_Angebot', 'seller_privat', 'fuelType_benzin'})",0.5286,0.5964,0.3458,0.6541808550889141,1.0968827214770525,0.030542960000000008,1.1670840262582056
1056,"frozenset({'offerType_Angebot', 'notRepairedDamage_nein', 'fuelType_benzin'})","frozenset({'seller_privat', 'gearbox_manuell', 'nrOfPictures_0'})",0.4306,0.7394,0.3458,0.803065490013934,1.086104260229827,0.027414360000000026,1.3232825471698113
1057,"frozenset({'seller_privat', 'notRepairedDamage_nein', 'fuelType_benzin'})","frozenset({'offerType_Angebot', 'gearbox_manuell', 'nrOfPictures_0'})",0.4306,0.7394,0.3458,0.803065490013934,1.086104260229827,0.027414360000000026,1.3232825471698113
1058,"frozenset({'notRepairedDamage_nein', 'nrOfPictures_0', 'fuelType_benzin'})","frozenset({'offerType_Angebot', 'seller_privat', 'gearbox_manuell'})",0.4306,0.7394,0.3458,0.803065490013934,1.086104260229827,0.027414360000000026,1.3232825471698113
